"Source location: ""WHO Mortality Database portal""",,,,,,,,
Indicator metadata: I11-I15,,,,,,,,
Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
USA,1973,All,Age70_74,[70-74],2522,1.04575272,,44.9955397
USA,1973,All,Age75_79,[75-79],3190,1.21177128,,81.46067416
USA,1973,All,Age80_84,[80-84],3493,1.39171664,,136.1262666
USA,1973,All,Age85_over,[85+],4527,1.59345301,,277.7300614
USA,1973,All,Age_unknown,[Unknown],3,0.54945055,,
USA,1973,Male,Age_all,[All],9204,0.83917232,9.04743805,9.00331608
USA,1973,Male,Age00,[0],2,0.00625274,,0.1270648
USA,1973,Male,Age01_04,[1-4],0,0,,0
USA,1973,Male,Age05_09,[5-9],0,0,,0
USA,1973,Male,Age10_14,[10-14],2,0.03649635,,0.01880053
USA,1973,Male,Age15_19,[15-19],4,0.02391915,,0.03861004
USA,1973,Male,Age20_24,[20-24],21,0.10523151,,0.23429655
USA,1973,Male,Age25_29,[25-29],24,0.15120968,,0.31347962
USA,1973,Male,Age30_34,[30-34],52,0.36506599,,0.81453634
USA,1973,Male,Age35_39,[35-39],97,0.58321308,,1.77590626
USA,1973,Male,Age40_44,[40-44],143,0.56016923,,2.54403131
USA,1973,Male,Age45_49,[45-49],273,0.6440654,,4.71991701
USA,1973,Male,Age50_54,[50-54],443,0.70447173,,7.77056657
USA,1973,Male,Age55_59,[55-59],584,0.67629382,,12.03131438
USA,1973,Male,Age60_64,[60-64],808,0.70615174,,19.03415783
USA,1973,Male,Age65_69,[65-69],1035,0.77778028,,30.59414721
USA,1973,Male,Age70_74,[70-74],1232,0.88640746,,52.04900718
USA,1973,Male,Age75_79,[75-79],1465,1.06621447,,93.97049391
USA,1973,Male,Age80_84,[80-84],1452,1.25271767,,153.3262936
USA,1973,Male,Age85_over,[85+],1566,1.4505238,,287.3394495
USA,1973,Male,Age_unknown,[Unknown],1,0.28011204,,
USA,1973,Female,Age_all,[All],11007,1.25620857,7.32244293,10.22746279
USA,1973,Female,Age00,[0],1,0.00423819,,0.06648936
USA,1973,Female,Age01_04,[1-4],4,0.08574491,,0.05989817
USA,1973,Female,Age05_09,[5-9],1,0.0327654,,0.0112638
USA,1973,Female,Age10_14,[10-14],3,0.10040161,,0.02929688
USA,1973,Female,Age15_19,[15-19],3,0.04850445,,0.02965013
USA,1973,Female,Age20_24,[20-24],7,0.10617321,,0.07675439
USA,1973,Female,Age25_29,[25-29],34,0.53687036,,0.43483821
USA,1973,Female,Age30_34,[30-34],47,0.64667034,,0.71266111
USA,1973,Female,Age35_39,[35-39],72,0.73906795,,1.25108601
USA,1973,Female,Age40_44,[40-44],147,0.95547611,,2.4923703
USA,1973,Female,Age45_49,[45-49],232,0.92941271,,3.75830228
USA,1973,Female,Age50_54,[50-54],329,0.91943101,,5.35220433
USA,1973,Female,Age55_59,[55-59],469,0.99257159,,8.83239171
USA,1973,Female,Age60_64,[60-64],686,1.09672262,,14.1181313
USA,1973,Female,Age65_69,[65-69],953,1.18496966,,22.53487822
USA,1973,Female,Age70_74,[70-74],1290,1.26250269,,39.83940704
USA,1973,Female,Age75_79,[75-79],1725,1.37069027,,73.18625371
USA,1973,Female,Age80_84,[80-84],2041,1.51099003,,126.0654725
USA,1973,Female,Age85_over,[85+],2961,1.68105871,,272.9032258
USA,1973,Female,Age_unknown,[Unknown],2,1.05820106,,
USA,1974,All,Age_all,[All],18977,0.98103379,7.35109581,8.97728832
USA,1974,All,Age00,[0],2,0.0037896,,0.0665336
USA,1974,All,Age01_04,[1-4],2,0.02034381,,0.01505684
USA,1974,All,Age05_09,[5-9],1,0.01508978,,0.00568699
USA,1974,All,Age10_14,[10-14],3,0.03745786,,0.01448086
USA,1974,All,Age15_19,[15-19],9,0.04094259,,0.04334843
USA,1974,All,Age20_24,[20-24],23,0.08907478,,0.12416325
USA,1974,All,Age25_29,[25-29],44,0.19860077,,0.27263151
USA,1974,All,Age30_34,[30-34],88,0.41289354,,0.65267374
USA,1974,All,Age35_39,[35-39],149,0.59909131,,1.30759105
USA,1974,All,Age40_44,[40-44],243,0.63071013,,2.14040342
USA,1974,All,Age45_49,[45-49],454,0.70842306,,3.8321938
USA,1974,All,Age50_54,[50-54],684,0.70773019,,5.71715145
USA,1974,All,Age55_59,[55-59],902,0.70129608,,8.75813186
USA,1974,All,Age60_64,[60-64],1382,0.79618385,,15.02173913
USA,1974,All,Age65_69,[65-69],1912,0.90455352,,24.3877551
USA,1974,All,Age70_74,[70-74],2426,1.01469764,,42.54647492
USA,1974,All,Age75_79,[75-79],2917,1.15074027,,74.1861648
USA,1974,All,Age80_84,[80-84],3258,1.32036474,,124.9233129
USA,1974,All,Age85_over,[85+],4475,1.5520303,,255.7142857
USA,1974,All,Age_unknown,[Unknown],3,0.58479532,,
USA,1974,Male,Age_all,[All],8599,0.80242472,8.285429,8.35227383
USA,1974,Male,Age00,[0],0,0,,0
USA,1974,Male,Age01_04,[1-4],0,0,,0
USA,1974,Male,Age05_09,[5-9],1,0.02491281,,0.01116196
USA,1974,Male,Age10_14,[10-14],2,0.03883495,,0.01893402
USA,1974,Male,Age15_19,[15-19],6,0.03697085,,0.05709392
USA,1974,Male,Age20_24,[20-24],14,0.07179487,,0.15189324
USA,1974,Male,Age25_29,[25-29],26,0.16494322,,0.32532533
USA,1974,Male,Age30_34,[30-34],42,0.29535865,,0.6331022
USA,1974,Male,Age35_39,[35-39],83,0.52528321,,1.49738409
USA,1974,Male,Age40_44,[40-44],130,0.54263889,,2.34572357
USA,1974,Male,Age45_49,[45-49],237,0.58268181,,4.12820066
USA,1974,Male,Age50_54,[50-54],390,0.63189617,,6.77436165
USA,1974,Male,Age55_59,[55-59],496,0.59693589,,10.09771987
USA,1974,Male,Age60_64,[60-64],757,0.67932588,,17.61694205
USA,1974,Male,Age65_69,[65-69],1030,0.78124407,,29.6488198
USA,1974,Male,Age70_74,[70-74],1256,0.91060023,,52.09456657
USA,1974,Male,Age75_79,[75-79],1266,0.95925805,,81.51963941
USA,1974,Male,Age80_84,[80-84],1264,1.11675575,,132.633788
USA,1974,Male,Age85_over,[85+],1596,1.46538981,,275.1724138
USA,1974,Male,Age_unknown,[Unknown],3,0.89285714,,
USA,1974,Female,Age_all,[All],10378,1.20288237,6.65907217,9.57071056
USA,1974,Female,Age00,[0],2,0.00890036,,0.13633265
USA,1974,Female,Age01_04,[1-4],2,0.04712535,,0.03075031
USA,1974,Female,Age05_09,[5-9],0,0,,0
USA,1974,Female,Age10_14,[10-14],1,0.03497726,,0.00984834
USA,1974,Female,Age15_19,[15-19],3,0.05214671,,0.02925973
USA,1974,Female,Age20_24,[20-24],9,0.14238253,,0.09670141
USA,1974,Female,Age25_29,[25-29],18,0.281602,,0.22094022
USA,1974,Female,Age30_34,[30-34],46,0.64852672,,0.6716309
USA,1974,Female,Age35_39,[35-39],66,0.72767365,,1.12781955
USA,1974,Female,Age40_44,[40-44],113,0.77551301,,1.94458785
USA,1974,Female,Age45_49,[45-49],217,0.92687511,,3.55388143
USA,1974,Female,Age50_54,[50-54],294,0.84173156,,4.73658772
USA,1974,Female,Age55_59,[55-59],406,0.89175892,,7.53666234
USA,1974,Female,Age60_64,[60-64],625,1.00572863,,12.74729757
USA,1974,Female,Age65_69,[65-69],882,1.10895969,,20.20155749
USA,1974,Female,Age70_74,[70-74],1170,1.1566408,,35.5515041
USA,1974,Female,Age75_79,[75-79],1651,1.35871354,,69.3989071
USA,1974,Female,Age80_84,[80-84],1994,1.49290608,,120.4833837
USA,1974,Female,Age85_over,[85+],2879,1.60462381,,246.0683761
USA,1974,Female,Age_unknown,[Unknown],0,0,,
USA,1975,All,Age_all,[All],17327,0.91537811,6.47960653,8.0416773
USA,1975,All,Age00,[0],3,0.00593765,,0.09517767
USA,1975,All,Age01_04,[1-4],0,0,,0
USA,1975,All,Age05_09,[5-9],4,0.06467259,,0.02273373
USA,1975,All,Age10_14,[10-14],5,0.06854949,,0.02421777
USA,1975,All,Age15_19,[15-19],5,0.0235106,,0.02356046
USA,1975,All,Age20_24,[20-24],22,0.08372022,,0.11388932
USA,1975,All,Age25_29,[25-29],39,0.16949153,,0.22695531
USA,1975,All,Age30_34,[30-34],82,0.38991916,,0.58028448
USA,1975,All,Age35_39,[35-39],148,0.609932,,1.27751403
USA,1975,All,Age40_44,[40-44],210,0.57649546,,1.87919463
USA,1975,All,Age45_49,[45-49],406,0.67261974,,3.44739747
USA,1975,All,Age50_54,[50-54],621,0.66077186,,5.18753655
USA,1975,All,Age55_59,[55-59],856,0.67719376,,8.04057862
USA,1975,All,Age60_64,[60-64],1258,0.74297189,,13.3844026
USA,1975,All,Age65_69,[65-69],1708,0.81918072,,21.00344319
USA,1975,All,Age70_74,[70-74],2224,0.95044766,,38.44425238
USA,1975,All,Age75_79,[75-79],2664,1.07276608,,62.74140367
USA,1975,All,Age80_84,[80-84],2968,1.23088152,,109.439528
USA,1975,All,Age85_over,[85+],4101,1.43855871,,225.2059308
USA,1975,All,Age_unknown,[Unknown],3,0.68027211,,
USA,1975,Male,Age_all,[All],7637,0.72676646,7.1744259,7.28193295
USA,1975,Male,Age00,[0],1,0.00347078,,0.06199628
USA,1975,Male,Age01_04,[1-4],0,0,,0
USA,1975,Male,Age05_09,[5-9],3,0.08071025,,0.03343736
USA,1975,Male,Age10_14,[10-14],3,0.06337136,,0.02847921
USA,1975,Male,Age15_19,[15-19],4,0.02558035,,0.03718509
USA,1975,Male,Age20_24,[20-24],8,0.04025967,,0.08298755
USA,1975,Male,Age25_29,[25-29],27,0.16188991,,0.3167527
USA,1975,Male,Age30_34,[30-34],58,0.41082306,,0.83357287
USA,1975,Male,Age35_39,[35-39],89,0.57172223,,1.57410683
USA,1975,Male,Age40_44,[40-44],120,0.5247278,,2.19178082
USA,1975,Male,Age45_49,[45-49],230,0.60263061,,4.03155127
USA,1975,Male,Age50_54,[50-54],343,0.57023158,,5.97977685
USA,1975,Male,Age55_59,[55-59],488,0.6014148,,9.66719493
USA,1975,Male,Age60_64,[60-64],682,0.62591777,,15.61355311
USA,1975,Male,Age65_69,[65-69],884,0.67811692,,24.58286986
USA,1975,Male,Age70_74,[70-74],1038,0.7641624,,42.52355592
USA,1975,Male,Age75_79,[75-79],1115,0.85881537,,67.45311555
USA,1975,Male,Age80_84,[80-84],1171,1.05214922,,119.3679919
USA,1975,Male,Age85_over,[85+],1371,1.27274415,,230.8080808
USA,1975,Male,Age_unknown,[Unknown],2,0.74349442,,
USA,1975,Female,Age_all,[All],9690,1.15074935,5.94029156,8.76217345
USA,1975,Female,Age00,[0],2,0.00921107,,0.12995452
USA,1975,Female,Age01_04,[1-4],0,0,,0
USA,1975,Female,Age05_09,[5-9],1,0.04051864,,0.01159689
USA,1975,Female,Age10_14,[10-14],2,0.078125,,0.01977848
USA,1975,Female,Age15_19,[15-19],1,0.01776199,,0.00955566
USA,1975,Female,Age20_24,[20-24],14,0.218511,,0.14467294
USA,1975,Female,Age25_29,[25-29],12,0.18951358,,0.13856813
USA,1975,Female,Age30_34,[30-34],24,0.34722222,,0.33458804
USA,1975,Female,Age35_39,[35-39],59,0.67831685,,0.99477323
USA,1975,Female,Age40_44,[40-44],90,0.66381472,,1.57894737
USA,1975,Female,Age45_49,[45-49],176,0.79297139,,2.89855072
USA,1975,Female,Age50_54,[50-54],278,0.82175584,,4.45870088
USA,1975,Female,Age55_59,[55-59],368,0.81304405,,6.57377635
USA,1975,Female,Age60_64,[60-64],576,0.95427435,,11.4490161
USA,1975,Female,Age65_69,[65-69],824,1.05451753,,18.16578483
USA,1975,Female,Age70_74,[70-74],1186,1.20823146,,35.46650718
USA,1975,Female,Age75_79,[75-79],1549,1.307173,,59.7377555
USA,1975,Female,Age80_84,[80-84],1797,1.38409637,,103.812825
USA,1975,Female,Age85_over,[85+],2730,1.53926826,,222.4938875
USA,1975,Female,Age_unknown,[Unknown],1,0.58139535,,
USA,1976,All,Age_all,[All],16820,0.88088654,6.12878733,7.73109398
USA,1976,All,Age00,[0],2,0.00414379,,0.06418485
USA,1976,All,Age01_04,[1-4],3,0.0348594,,0.02399808
USA,1976,All,Age05_09,[5-9],4,0.06629102,,0.02263468
USA,1976,All,Age10_14,[10-14],10,0.145624,,0.04978096
USA,1976,All,Age15_19,[15-19],6,0.02918146,,0.02793556
USA,1976,All,Age20_24,[20-24],15,0.05877743,,0.07578054
USA,1976,All,Age25_29,[25-29],40,0.17465724,,0.22005832
USA,1976,All,Age30_34,[30-34],77,0.3751157,,0.5336845
USA,1976,All,Age35_39,[35-39],114,0.48397368,,0.95927297
USA,1976,All,Age40_44,[40-44],201,0.57570029,,1.80317574
USA,1976,All,Age45_49,[45-49],418,0.71993248,,3.58921518
USA,1976,All,Age50_54,[50-54],575,0.62516988,,4.8040772
USA,1976,All,Age55_59,[55-59],901,0.71303646,,8.27820654
USA,1976,All,Age60_64,[60-64],1168,0.68827748,,12.2934428
USA,1976,All,Age65_69,[65-69],1681,0.79870762,,20.2091849
USA,1976,All,Age70_74,[70-74],2113,0.90507235,,35.69859774
USA,1976,All,Age75_79,[75-79],2501,0.9979132,,57.56041427
USA,1976,All,Age80_84,[80-84],2930,1.19059229,,104.6428571
USA,1976,All,Age85_over,[85+],4055,1.33181376,,213.871308
USA,1976,All,Age_unknown,[Unknown],6,1.26315789,,
USA,1976,Male,Age_all,[All],7461,0.70923199,6.87565427,7.04812107
USA,1976,Male,Age00,[0],2,0.00732064,,0.12554928
USA,1976,Male,Age01_04,[1-4],1,0.02034588,,0.0156568
USA,1976,Male,Age05_09,[5-9],2,0.0551572,,0.02218033
USA,1976,Male,Age10_14,[10-14],5,0.11256191,,0.04877573
USA,1976,Male,Age15_19,[15-19],3,0.01999867,,0.02753304
USA,1976,Male,Age20_24,[20-24],11,0.05713692,,0.11118973
USA,1976,Male,Age25_29,[25-29],19,0.11563508,,0.21064302
USA,1976,Male,Age30_34,[30-34],51,0.37142233,,0.71719871
USA,1976,Male,Age35_39,[35-39],66,0.43691249,,1.13616802
USA,1976,Male,Age40_44,[40-44],116,0.52598168,,2.12532063
USA,1976,Male,Age45_49,[45-49],249,0.67762478,,4.40552017
USA,1976,Male,Age50_54,[50-54],336,0.57359418,,5.86694605
USA,1976,Male,Age55_59,[55-59],503,0.62112568,,9.74995154
USA,1976,Male,Age60_64,[60-64],646,0.59422516,,14.63525147
USA,1976,Male,Age65_69,[65-69],881,0.67072196,,23.97278912
USA,1976,Male,Age70_74,[70-74],1045,0.76773317,,41.8
USA,1976,Male,Age75_79,[75-79],1078,0.82254914,,64.09036861
USA,1976,Male,Age80_84,[80-84],1104,0.97580809,,109.5238095
USA,1976,Male,Age85_over,[85+],1341,1.18547724,,221.2871287
USA,1976,Male,Age_unknown,[Unknown],2,0.64935065,,
USA,1976,Female,Age_all,[All],9359,1.0914833,5.54942461,8.37831789
USA,1976,Female,Age00,[0],0,0,,0
USA,1976,Female,Age01_04,[1-4],2,0.05418586,,0.03271181
USA,1976,Female,Age05_09,[5-9],2,0.08305648,,0.02310803
USA,1976,Female,Age10_14,[10-14],5,0.20618557,,0.0508285
USA,1976,Female,Age15_19,[15-19],3,0.05395683,,0.02835003
USA,1976,Female,Age20_24,[20-24],4,0.06381621,,0.04039996
USA,1976,Female,Age25_29,[25-29],21,0.3245248,,0.22933275
USA,1976,Female,Age30_34,[30-34],26,0.38257799,,0.35533689
USA,1976,Female,Age35_39,[35-39],48,0.56811457,,0.79012346
USA,1976,Female,Age40_44,[40-44],85,0.66096423,,1.49411144
USA,1976,Female,Age45_49,[45-49],169,0.79286887,,2.81948615
USA,1976,Female,Age50_54,[50-54],239,0.71563314,,3.82890099
USA,1976,Female,Age55_59,[55-59],398,0.87705767,,6.95196507
USA,1976,Female,Age60_64,[60-64],522,0.85593415,,10.26145076
USA,1976,Female,Age65_69,[65-69],800,1.01119903,,17.23023907
USA,1976,Female,Age70_74,[70-74],1068,1.09710623,,31.23720386
USA,1976,Female,Age75_79,[75-79],1423,1.19012771,,53.43597447
USA,1976,Female,Age80_84,[80-84],1826,1.3733557,,101.8973214
USA,1976,Female,Age85_over,[85+],2714,1.41832111,,210.3875969
USA,1976,Female,Age_unknown,[Unknown],4,2.39520958,,
USA,1977,All,Age_all,[All],16130,0.84912747,5.72812085,7.33982526
USA,1977,All,Age00,[0],0,0,,0
USA,1977,All,Age01_04,[1-4],2,0.02407608,,0.01628002
USA,1977,All,Age05_09,[5-9],1,0.0171409,,0.00570451
USA,1977,All,Age10_14,[10-14],3,0.04447739,,0.01538146
USA,1977,All,Age15_19,[15-19],3,0.01399058,,0.01396908
USA,1977,All,Age20_24,[20-24],24,0.09041932,,0.11816257
USA,1977,All,Age25_29,[25-29],51,0.2189593,,0.28052805
USA,1977,All,Age30_34,[30-34],70,0.3234601,,0.44697018
USA,1977,All,Age35_39,[35-39],123,0.5117324,,0.99918765
USA,1977,All,Age40_44,[40-44],223,0.65447715,,1.99285076
USA,1977,All,Age45_49,[45-49],342,0.61640502,,2.97520661
USA,1977,All,Age50_54,[50-54],565,0.63029897,,4.76070104
USA,1977,All,Age55_59,[55-59],741,0.59009031,,6.62080057
USA,1977,All,Age60_64,[60-64],1176,0.70377862,,12.26533167
USA,1977,All,Age65_69,[65-69],1631,0.77853515,,19.21083628
USA,1977,All,Age70_74,[70-74],2030,0.85980881,,33.01886793
USA,1977,All,Age75_79,[75-79],2474,1.00142482,,56.03624009
USA,1977,All,Age80_84,[80-84],2711,1.11311846,,95.2230418
USA,1977,All,Age85_over,[85+],3953,1.29119291,,198.4437751
USA,1977,All,Age_unknown,[Unknown],7,1.23022847,,
USA,1977,Male,Age_all,[All],7148,0.68320648,6.46188404,6.68781168
USA,1977,Male,Age00,[0],0,0,,0
USA,1977,Male,Age01_04,[1-4],1,0.02118644,,0.0159261
USA,1977,Male,Age05_09,[5-9],1,0.02812148,,0.01117443
USA,1977,Male,Age10_14,[10-14],1,0.02302026,,0.01004621
USA,1977,Male,Age15_19,[15-19],0,0,,0
USA,1977,Male,Age20_24,[20-24],14,0.06983589,,0.13780884
USA,1977,Male,Age25_29,[25-29],34,0.20074393,,0.37681481
USA,1977,Male,Age30_34,[30-34],41,0.28003552,,0.53019527
USA,1977,Male,Age35_39,[35-39],74,0.47646642,,1.2278082
USA,1977,Male,Age40_44,[40-44],122,0.56953457,,2.2274968
USA,1977,Male,Age45_49,[45-49],190,0.54140309,,3.40196956
USA,1977,Male,Age50_54,[50-54],307,0.53823767,,5.4077858
USA,1977,Male,Age55_59,[55-59],417,0.51920563,,7.86644029
USA,1977,Male,Age60_64,[60-64],659,0.61875029,,14.80566165
USA,1977,Male,Age65_69,[65-69],821,0.63215603,,21.87000533
USA,1977,Male,Age70_74,[70-74],970,0.70209979,,37.4372829
USA,1977,Male,Age75_79,[75-79],1084,0.83672965,,63.68977673
USA,1977,Male,Age80_84,[80-84],1089,0.96897328,,107.079646
USA,1977,Male,Age85_over,[85+],1320,1.16495601,,210.5263158
USA,1977,Male,Age_unknown,[Unknown],3,0.81521739,,
USA,1977,Female,Age_all,[All],8982,1.05255263,5.19354542,7.9571931
